"ID","exon_merge","CDS_merge"
"ENSP00000488912_nt",2695,720
"ENSP00000488920_nt",6069,4992
"ENSP00000488922_nt",2298,2142
"ENSP00000488929_nt",2362,1620
"ENSP00000488948_nt",867,213
"ENSP00000488951_nt",5228,3141
"ENSP00000488958_nt",909,906
"ENSP00000488967_nt",3537,3534
"ENSP00000488973_nt",1185,369
"ENSP00000488984_nt",1147,972
"ENSP00000488995_nt",3194,135
"ENSP00000489024_nt",3159,3156
"ENSP00000489045_nt",1966,1463
"ENSP00000489048_nt",9759,5901
"ENSP00000489051_nt",5325,5322
"ENSP00000489061_nt",1172,945
"ENSP00000489076_nt",948,696
"ENSP00000489095_nt",4751,3828
"ENSP00000489123_nt",3948,2799
"ENSP00000489124_nt",6423,6420
"ENSP00000489147_nt",7091,5190
"ENSP00000489149_nt",1449,531
"ENSP00000489180_nt",669,349
"ENSP00000489203_nt",4961,4866
"ENSP00000489255_nt",11045,10296
"ENSP00000489280_nt",1578,1311
"ENSP00000489287_nt",642,456
"ENSP00000489304_nt",5887,5748
"ENSP00000489308_nt",429,396
"ENSP00000489311_nt",948,507
"ENSP00000489320_nt",643,558
"ENSP00000489328_nt",1620,816
"ENSP00000489337_nt",373,228
"ENSP00000489346_nt",2743,1845
"ENSP00000489416_nt",579,189
"ENSP00000489442_nt",2583,2445
"ENSP00000489511_nt",729,303
"ENSP00000489535_nt",3407,2844
"ENSP00000489547_nt",864,861
"ENSP00000489570_nt",732,324
"ENSP00000489583_nt",1529,204
"ENSP00000489585_nt",1017,1014
"ENSP00000489597_nt",1794,1791
"ENSP00000489604_nt",3691,1764
"ENSP00000489607_nt",3308,2406
"ENSP00000489624_nt",3197,144
"ENSP00000489642_nt",925,270
"ENSP00000489646_nt",1604,1086
"ENSP00000489648_nt",2157,411
"ENSP00000489652_nt",573,393
"ENSP00000489658_nt",1728,1477
"ENSP00000489674_nt",5841,2076
"ENSP00000489684_nt",1469,639
"ENSP00000489685_nt",1803,1680
"ENSP00000489687_nt",1868,1659
"ENSP00000489704_nt",2706,2202
"ENSP00000489706_nt",1337,1041
"ENSP00000489710_nt",1727,324
"ENSP00000489712_nt",3716,561
"ENSP00000489719_nt",654,330
"ENSP00000489720_nt",2065,1017
"ENSP00000489727_nt",1485,1002
"ENSP00000489739_nt",433,237
"ENSP00000489742_nt",4067,1266
"ENSP00000489744_nt",692,195
"ENSP00000489747_nt",961,567
"ENSP00000489748_nt",571,408
"ENSP00000489749_nt",648,564
"ENSP00000489752_nt",6120,3972
"ENSP00000489770_nt",3131,2496
"ENSP00000489774_nt",3380,3165
"ENSP00000489796_nt",8418,984
"ENSP00000489803_nt",854,483
"ENSP00000489807_nt",817,324
"ENSP00000489814_nt",1184,999
"ENSP00000489837_nt",6890,177
"ENSP00000489840_nt",3246,3243
"ENSP00000489860_nt",4689,3747
"ENSP00000489863_nt",1167,915
"ENSP00000489869_nt",2656,2364
"ENSP00000489874_nt",2459,651
"ENSP00000489890_nt",821,531
"ENSP00000489894_nt",465,237
"ENSP00000489897_nt",13567,2592
"ENSP00000489898_nt",1107,891
"ENSP00000489900_nt",5446,2451
"ENSP00000489910_nt",4038,1746
"ENSP00000489933_nt",7093,5832
"ENSP00000489939_nt",855,456
"ENSP00000489944_nt",476,210
"ENSP00000489956_nt",4540,4362
"ENSP00000489959_nt",1623,1620
"ENSP00000489987_nt",1689,168
"ENSP00000489996_nt",649,504
"ENSP00000490013_nt",509,306
"ENSP00000490026_nt",2537,1938
"ENSP00000490028_nt",1667,309
"ENSP00000490029_nt",606,603
"ENSP00000490031_nt",5538,5535
"ENSP00000490032_nt",3659,588
"ENSP00000490038_nt",3032,762
"ENSP00000490040_nt",2394,2391
"ENSP00000490043_nt",336,333
"ENSP00000490048_nt",564,321
"ENSP00000490055_nt",607,177
"ENSP00000490059_nt",2051,1137
"ENSP00000490062_nt",2814,2631
"ENSP00000490083_nt",2337,1050
"ENSP00000490086_nt",1279,816
"ENSP00000490095_nt",1070,177
"ENSP00000490100_nt",1060,897
"ENSP00000490104_nt",6177,4248
"ENSP00000490106_nt",2266,1446
"ENSP00000490119_nt",8512,7485
"ENSP00000490121_nt",2994,2430
"ENSP00000490126_nt",2300,252
"ENSP00000490135_nt",2806,333
"ENSP00000490139_nt",4255,612
"ENSP00000490143_nt",817,252
"ENSP00000490147_nt",705,301
"ENSP00000490157_nt",2683,2683
"ENSP00000490161_nt",6041,5376
"ENSP00000490163_nt",1263,1215
"ENSP00000490174_nt",1956,1125
"ENSP00000490181_nt",6664,1221
"ENSP00000490182_nt",5704,3516
"ENSP00000490186_nt",4731,4086
"ENSP00000490187_nt",1612,225
"ENSP00000490189_nt",811,594
"ENSP00000490197_nt",453,225
"ENSP00000490201_nt",4194,4191
"ENSP00000490220_nt",1292,666
"ENSP00000490233_nt",826,324
"ENSP00000490245_nt",3746,2025
"ENSP00000490255_nt",386,237
"ENSP00000490263_nt",708,360
"ENSP00000490264_nt",546,543
"ENSP00000490274_nt",3591,3588
"ENSP00000490280_nt",3902,528
"ENSP00000490292_nt",1210,855
"ENSP00000490294_nt",436,324
"ENSP00000490297_nt",1991,615
"ENSP00000490312_nt",2547,2544
"ENSP00000490317_nt",9583,3717
"ENSP00000490318_nt",2397,1866
"ENSP00000490321_nt",3175,2313
"ENSP00000490336_nt",880,606
"ENSP00000490358_nt",1197,369
"ENSP00000490360_nt",4088,1413
"ENSP00000490368_nt",5587,4380
"ENSP00000490372_nt",877,297
"ENSP00000490375_nt",561,558
"ENSP00000490393_nt",1782,1779
"ENSP00000490405_nt",2885,270
"ENSP00000490412_nt",2127,1578
"ENSP00000490418_nt",1229,165
"ENSP00000490424_nt",1687,156
"ENSP00000490436_nt",2386,1680
"ENSP00000490441_nt",3829,1923
"ENSP00000490444_nt",771,768
"ENSP00000490446_nt",701,216
"ENSP00000490456_nt",2852,570
"ENSP00000490466_nt",3877,417
"ENSP00000490468_nt",2635,774
"ENSP00000490474_nt",2390,1512
"ENSP00000490477_nt",1637,492
"ENSP00000490491_nt",8246,6867
"ENSP00000490492_nt",2739,2010
"ENSP00000490504_nt",705,702
"ENSP00000490507_nt",485,372
"ENSP00000490515_nt",2255,660
"ENSP00000490516_nt",2889,1677
"ENSP00000490517_nt",3010,975
"ENSP00000490518_nt",1900,1503
"ENSP00000490528_nt",3981,1653
"ENSP00000490530_nt",3523,2391
"ENSP00000490556_nt",1826,267
"ENSP00000490564_nt",4885,4545
"ENSP00000490566_nt",1530,237
"ENSP00000490571_nt",3259,2436
"ENSP00000490576_nt",180,177
"ENSP00000490577_nt",701,378
"ENSP00000490579_nt",1045,876
"ENSP00000490584_nt",3733,261
"ENSP00000490587_nt",1067,795
"ENSP00000490600_nt",10430,5613
"ENSP00000490638_nt",778,567
"ENSP00000490644_nt",2789,279
"ENSP00000490666_nt",3397,255
"ENSP00000490683_nt",8012,5970
"ENSP00000490697_nt",835,516
"ENSP00000490699_nt",3123,213
"ENSP00000490703_nt",524,297
"ENSP00000490707_nt",966,234
"ENSP00000490712_nt",774,612
"ENSP00000490716_nt",983,735
"ENSP00000490722_nt",5075,2244
"ENSP00000490726_nt",3626,3444
"ENSP00000490728_nt",3483,2088
"ENSP00000490735_nt",670,231
"ENSP00000490747_nt",213,210
"ENSP00000490760_nt",863,516
"ENSP00000490761_nt",5677,5487
"ENSP00000490767_nt",4199,762
"ENSP00000490782_nt",171,168
"ENSP00000490786_nt",4160,1872
"ENSP00000490796_nt",2594,396
"ENSP00000490802_nt",773,543
"ENSP00000490806_nt",12612,4881
"ENSP00000490811_nt",2501,1662
"ENSP00000490812_nt",1017,1014
"ENSP00000490816_nt",7710,1023
"ENSP00000490829_nt",1073,972
"ENSP00000490831_nt",1112,1112
"ENSP00000490834_nt",465,462
"ENSP00000490842_nt",6446,3384
"ENSP00000490845_nt",394,303
"ENSP00000490857_nt",1312,789
"ENSP00000490886_nt",7350,6507
"ENSP00000490899_nt",1491,1200
"ENSP00000490917_nt",4595,267
"ENSP00000490922_nt",1173,666
"ENSP00000490925_nt",536,342
"ENSP00000490927_nt",612,609
"ENSP00000490928_nt",1264,999
"ENSP00000490941_nt",1722,1554
"ENSP00000490953_nt",1863,624
"ENSP00000490956_nt",1306,402
"ENSP00000491011_nt",844,381
"ENSP00000491012_nt",4180,4089
"ENSP00000491014_nt",4239,4236
"ENSP00000491046_nt",5654,849
"ENSP00000491066_nt",2738,2445
"ENSP00000491070_nt",1756,354
"ENSP00000491073_nt",2430,2052
"ENSP00000491074_nt",2098,1740
"ENSP00000491117_nt",1322,192
"ENSP00000491150_nt",3255,3252
"ENSP00000491174_nt",597,594
"ENSP00000491193_nt",4118,912
"ENSP00000491197_nt",1240,1200
"ENSP00000491215_nt",6858,2475
"ENSP00000491227_nt",3058,1224
"ENSP00000491231_nt",348,345
"ENSP00000491256_nt",1534,1107
"ENSP00000491259_nt",1606,1422
"ENSP00000491279_nt",1917,1914
"ENSP00000491285_nt",588,546
"ENSP00000491291_nt",1089,1086
"ENSP00000491301_nt",1079,1035
"ENSP00000491320_nt",1407,1404
"ENSP00000491327_nt",3319,1437
"ENSP00000491332_nt",597,594
"ENSP00000491341_nt",460,378
"ENSP00000491342_nt",805,321
"ENSP00000491403_nt",992,597
"ENSP00000491427_nt",3904,2694
"ENSP00000491442_nt",2223,1470
"ENSP00000491450_nt",1470,720
"ENSP00000491467_nt",2304,2301
"ENSP00000491472_nt",594,591
"ENSP00000491474_nt",4146,3255
"ENSP00000491494_nt",597,594
"ENSP00000491507_nt",8088,6678
"ENSP00000491512_nt",962,537
"ENSP00000491516_nt",4351,3081
"ENSP00000491535_nt",210,207
"ENSP00000491537_nt",1890,1428
"ENSP00000491546_nt",857,654
"ENSP00000491567_nt",4195,2154
"ENSP00000491568_nt",2528,1083
"ENSP00000491574_nt",2078,1062
"ENSP00000491599_nt",1218,1215
"ENSP00000491620_nt",4720,2910
"ENSP00000491651_nt",1032,543
"ENSP00000491655_nt",4158,4155
"ENSP00000491663_nt",585,582
"ENSP00000491669_nt",585,582
"ENSP00000491702_nt",2194,1953
"ENSP00000491717_nt",743,600
"ENSP00000491733_nt",844,381
"ENSP00000491740_nt",667,594
"ENSP00000491750_nt",536,286
"ENSP00000491753_nt",664,168
"ENSP00000491756_nt",4693,1959
"ENSP00000491758_nt",1088,591
"ENSP00000491768_nt",585,582
"ENSP00000491782_nt",2206,1053
"ENSP00000491846_nt",1201,594
"ENSP00000491894_nt",585,582
"ENSP00000491923_nt",1383,1380
"ENSP00000491948_nt",1580,1419
"ENSP00000491949_nt",585,582
"ENSP00000492001_nt",2311,1704
"ENSP00000492019_nt",2888,1377
"ENSP00000492047_nt",597,594
"ENSP00000492058_nt",1127,954
"ENSP00000492098_nt",2467,1311
"ENSP00000492108_nt",925,801
"ENSP00000492202_nt",1453,1152
"ENSP00000492220_nt",2993,2514
"ENSP00000492258_nt",1084,975
"ENSP00000492260_nt",4041,1116
"ENSP00000492262_nt",770,327
"ENSP00000492273_nt",920,723
"ENSP00000492284_nt",4251,228
"ENSP00000492303_nt",4455,1446
"ENSP00000492310_nt",378,375
"ENSP00000492311_nt",1378,1323
"ENSP00000492326_nt",10126,6231
"ENSP00000492359_nt",729,693
"ENSP00000492361_nt",315,312
"ENSP00000492367_nt",294,291
"ENSP00000492384_nt",1486,1020
"ENSP00000492416_nt",1314,663
"ENSP00000492425_nt",1206,543
"ENSP00000492432_nt",1783,1515
"ENSP00000492435_nt",1707,1500
"ENSP00000492439_nt",1518,1422
"ENSP00000492441_nt",4782,873
"ENSP00000492446_nt",1669,540
"ENSP00000492463_nt",597,594
"ENSP00000492512_nt",585,582
"ENSP00000492526_nt",878,699
"ENSP00000492528_nt",2722,2661
"ENSP00000492542_nt",3819,2718
"ENSP00000492552_nt",318,228
"ENSP00000492557_nt",603,450
"ENSP00000492570_nt",1080,858
"ENSP00000492625_nt",2317,1956
"ENSP00000492634_nt",3052,459
"ENSP00000492651_nt",1684,1527
"ENSP00000492713_nt",11341,9528
"ENSP00000492745_nt",2590,2139
"ENSP00000492752_nt",599,594
"ENSP00000492757_nt",1859,510
"ENSP00000492766_nt",702,699
"ENSP00000492767_nt",1341,1338
"ENSP00000492773_nt",1929,1926
"ENSP00000492787_nt",597,594
"ENSP00000492790_nt",3442,900
"ENSP00000492798_nt",2892,591
"ENSP00000492871_nt",897,810
"Baz_Hs_103_nt",255,252
"Baz_Hs_108_nt",255,252
"Baz_Hs_10_nt",180,177
"Baz_Hs_112_nt",159,156
"Baz_Hs_113_nt",129,126
"Baz_Hs_114_nt",198,195
"Baz_Hs_118_nt",147,144
"Baz_Hs_124_nt",258,255
"Baz_Hs_128_nt",177,174
"Baz_Hs_133_nt",207,204
"Baz_Hs_14_nt",168,165
"Baz_Hs_155_nt",213,210
"Baz_Hs_158_nt",198,195
"Baz_Hs_175_nt",234,231
"Baz_Hs_17_nt",204,201
"Baz_Hs_18_nt",168,165
"Baz_Hs_1_nt",159,156
"Baz_Hs_202_nt",159,156
"Baz_Hs_224_nt",216,213
"Baz_Hs_237_nt",165,162
"Baz_Hs_3_nt",195,192
"Baz_Hs_45_nt",222,219
"Baz_Hs_46_nt",144,141
"Baz_Hs_49_nt",237,234
"Baz_Hs_64_nt",219,216
"Baz_Hs_92_nt",147,144
"hsa_00006743_1_nt",207,204
"hsa_00068400_1_nt",177,174
"hsa_00119633_1_nt",159,156
"hsa_00154236_1_nt",165,162
"hsa_00173626_1_nt",288,285
"hsa_00181107_1_nt",270,267
"hsa_00181285_1_nt",195,192
"hsa_00187118_1_nt",447,444
"hsa_00221170_1_nt",207,204
"hsa_00223807_1_nt",600,597
"hsa_00317537_1_nt",162,159
"hsa_00333274_1_nt",198,195
"hsa_00400469_1_nt",129,126
"Hs_JP201901_100_nt",222,219
"Hs_JP201901_101_nt",141,138
"Hs_JP201901_102_nt",438,435
"Hs_JP201901_103_nt",132,129
"Hs_JP201901_105_nt",447,444
"Hs_JP201901_108_nt",525,522
"Hs_JP201901_10_nt",177,174
"Hs_JP201901_110_nt",897,894
"Hs_JP201901_111_nt",411,408
"Hs_JP201901_112_nt",261,258
"Hs_JP201901_113_nt",183,180
"Hs_JP201901_114_nt",195,192
"Hs_JP201901_116_nt",162,159
"Hs_JP201901_117_nt",351,348
"Hs_JP201901_118_nt",315,312
"Hs_JP201901_119_nt",138,135
"Hs_JP201901_121_nt",177,174
"Hs_JP201901_122_nt",609,606
"Hs_JP201901_123_nt",390,387
"Hs_JP201901_125_nt",192,189
"Hs_JP201901_126_nt",291,288
"Hs_JP201901_127_nt",312,309
"Hs_JP201901_128_nt",174,171
"Hs_JP201901_129_nt",396,393
"Hs_JP201901_12_nt",177,174
"Hs_JP201901_131_nt",351,348
"Hs_JP201901_132_nt",423,420
"Hs_JP201901_133_nt",276,273
"Hs_JP201901_134_nt",438,435
"Hs_JP201901_135_nt",444,441
"Hs_JP201901_136_nt",288,285
"Hs_JP201901_137_nt",279,276
"Hs_JP201901_138_nt",348,345
"Hs_JP201901_139_nt",567,564
"Hs_JP201901_13_nt",294,291
"Hs_JP201901_142_nt",192,189
"Hs_JP201901_143_nt",189,186
"Hs_JP201901_144_nt",228,225
"Hs_JP201901_146_nt",711,708
"Hs_JP201901_147_nt",813,810
"Hs_JP201901_148_nt",363,360
"Hs_JP201901_149_nt",456,453
"Hs_JP201901_14_nt",159,156
"Hs_JP201901_150_nt",396,393
"Hs_JP201901_151_nt",243,240
"Hs_JP201901_152_nt",156,153
"Hs_JP201901_154_nt",492,489
"Hs_JP201901_156_nt",159,156
"Hs_JP201901_157_nt",210,207
"Hs_JP201901_159_nt",177,174
"Hs_JP201901_15_nt",390,387
"Hs_JP201901_160_nt",129,126
"Hs_JP201901_161_nt",144,141
"Hs_JP201901_162_nt",132,129
"Hs_JP201901_164_nt",327,324
"Hs_JP201901_165_nt",249,246
"Hs_JP201901_167_nt",288,285
"Hs_JP201901_168_nt",150,147
"Hs_JP201901_16_nt",396,393
"Hs_JP201901_170_nt",537,534
"Hs_JP201901_171_nt",345,342
"Hs_JP201901_172_nt",189,186
"Hs_JP201901_173_nt",351,348
"Hs_JP201901_174_nt",219,216
"Hs_JP201901_175_nt",153,150
"Hs_JP201901_176_nt",171,168
"Hs_JP201901_177_nt",327,324
"Hs_JP201901_178_nt",732,729
"Hs_JP201901_179_nt",297,294
"Hs_JP201901_17_nt",132,129
"Hs_JP201901_180_nt",567,564
"Hs_JP201901_182_nt",393,390
"Hs_JP201901_183_nt",180,177
"Hs_JP201901_184_nt",171,168
"Hs_JP201901_185_nt",522,519
"Hs_JP201901_186_nt",360,357
"Hs_JP201901_187_nt",384,381
"Hs_JP201901_188_nt",363,360
"Hs_JP201901_18_nt",330,327
"Hs_JP201901_190_nt",219,216
"Hs_JP201901_191_nt",234,231
"Hs_JP201901_192_nt",363,360
"Hs_JP201901_194_nt",396,393
"Hs_JP201901_195_nt",330,327
"Hs_JP201901_196_nt",219,216
"Hs_JP201901_198_nt",261,258
"Hs_JP201901_199_nt",162,159
"Hs_JP201901_19_nt",150,147
"Hs_JP201901_1_nt",813,810
"Hs_JP201901_200_nt",264,261
"Hs_JP201901_202_nt",129,126
"Hs_JP201901_203_nt",186,183
"Hs_JP201901_204_nt",291,288
"Hs_JP201901_206_nt",342,339
"Hs_JP201901_208_nt",195,192
"Hs_JP201901_209_nt",246,243
"Hs_JP201901_20_nt",480,477
"Hs_JP201901_211_nt",150,147
"Hs_JP201901_212_nt",330,327
"Hs_JP201901_215_nt",237,234
"Hs_JP201901_216_nt",156,153
"Hs_JP201901_217_nt",270,267
"Hs_JP201901_218_nt",180,177
"Hs_JP201901_219_nt",132,129
"Hs_JP201901_21_nt",174,171
"Hs_JP201901_220_nt",126,123
"Hs_JP201901_221_nt",309,306
"Hs_JP201901_222_nt",135,132
"Hs_JP201901_223_nt",147,144
"Hs_JP201901_224_nt",555,552
"Hs_JP201901_227_nt",246,243
"Hs_JP201901_229_nt",276,273
"Hs_JP201901_230_nt",264,261
"Hs_JP201901_231_nt",414,411
"Hs_JP201901_232_nt",246,243
"Hs_JP201901_233_nt",462,459
"Hs_JP201901_234_nt",207,204
"Hs_JP201901_235_nt",342,339
"Hs_JP201901_237_nt",189,186
"Hs_JP201901_238_nt",225,222
"Hs_JP201901_239_nt",462,459
"Hs_JP201901_240_nt",339,336
"Hs_JP201901_241_nt",354,351
"Hs_JP201901_242_nt",351,348
"Hs_JP201901_243_nt",153,150
"Hs_JP201901_245_nt",219,216
"Hs_JP201901_246_nt",531,528
"Hs_JP201901_247_nt",192,189
"Hs_JP201901_248_nt",153,150
"Hs_JP201901_24_nt",234,231
"Hs_JP201901_250_nt",204,201
"Hs_JP201901_251_nt",204,201
"Hs_JP201901_252_nt",267,264
"Hs_JP201901_253_nt",315,312
"Hs_JP201901_254_nt",534,531
"Hs_JP201901_255_nt",729,726
"Hs_JP201901_256_nt",189,186
"Hs_JP201901_257_nt",222,219
"Hs_JP201901_258_nt",195,192
"Hs_JP201901_259_nt",201,198
"Hs_JP201901_25_nt",168,165
"Hs_JP201901_260_nt",144,141
"Hs_JP201901_261_nt",375,372
"Hs_JP201901_262_nt",138,135
"Hs_JP201901_264_nt",525,522
"Hs_JP201901_265_nt",231,228
"Hs_JP201901_266_nt",417,414
"Hs_JP201901_267_nt",288,285
"Hs_JP201901_268_nt",174,171
"Hs_JP201901_269_nt",153,150
"Hs_JP201901_26_nt",363,360
"Hs_JP201901_271_nt",279,276
"Hs_JP201901_272_nt",165,162
"Hs_JP201901_273_nt",147,144
"Hs_JP201901_274_nt",159,156
"Hs_JP201901_275_nt",135,132
"Hs_JP201901_276_nt",381,378
"Hs_JP201901_277_nt",393,390
"Hs_JP201901_278_nt",261,258
"Hs_JP201901_279_nt",201,198
"Hs_JP201901_280_nt",294,291
"Hs_JP201901_281_nt",210,207
"Hs_JP201901_282_nt",201,198
"Hs_JP201901_283_nt",126,123
"Hs_JP201901_284_nt",210,207
"Hs_JP201901_286_nt",132,129
"Hs_JP201901_289_nt",177,174
"Hs_JP201901_290_nt",192,189
"Hs_JP201901_291_nt",171,168
"Hs_JP201901_292_nt",210,207
"Hs_JP201901_293_nt",285,282
"Hs_JP201901_294_nt",234,231
"Hs_JP201901_295_nt",345,342
"Hs_JP201901_296_nt",414,411
"Hs_JP201901_297_nt",264,261
"Hs_JP201901_298_nt",435,432
"Hs_JP201901_299_nt",600,597
"Hs_JP201901_29_nt",309,306
"Hs_JP201901_300_nt",438,435
"Hs_JP201901_301_nt",258,255
"Hs_JP201901_303_nt",426,423
"Hs_JP201901_304_nt",204,201
"Hs_JP201901_305_nt",387,384
"Hs_JP201901_307_nt",387,384
"Hs_JP201901_308_nt",591,588
"Hs_JP201901_309_nt",357,354
"Hs_JP201901_310_nt",303,300
"Hs_JP201901_311_nt",267,264
"Hs_JP201901_312_nt",666,663
"Hs_JP201901_313_nt",588,585
"Hs_JP201901_314_nt",192,189
"Hs_JP201901_316_nt",159,156
"Hs_JP201901_317_nt",744,741
"Hs_JP201901_318_nt",141,138
"Hs_JP201901_319_nt",261,258
"Hs_JP201901_31_nt",336,333
"Hs_JP201901_320_nt",138,135
"Hs_JP201901_321_nt",612,609
"Hs_JP201901_322_nt",660,657
"Hs_JP201901_323_nt",348,345
"Hs_JP201901_324_nt",141,138
"Hs_JP201901_325_nt",360,357
"Hs_JP201901_326_nt",303,300
"Hs_JP201901_327_nt",336,333
"Hs_JP201901_328_nt",156,153
"Hs_JP201901_329_nt",162,159
"Hs_JP201901_330_nt",264,261
"Hs_JP201901_331_nt",123,120
"Hs_JP201901_332_nt",525,522
"Hs_JP201901_334_nt",294,291
"Hs_JP201901_335_nt",189,186
"Hs_JP201901_336_nt",354,351
"Hs_JP201901_337_nt",255,252
"Hs_JP201901_338_nt",372,369
"Hs_JP201901_339_nt",153,150
"Hs_JP201901_33_nt",198,195
"Hs_JP201901_340_nt",195,192
"Hs_JP201901_344_nt",222,219
"Hs_JP201901_346_nt",168,165
"Hs_JP201901_347_nt",219,216
"Hs_JP201901_349_nt",393,390
"Hs_JP201901_34_nt",297,294
"Hs_JP201901_351_nt",297,294
"Hs_JP201901_352_nt",219,216
"Hs_JP201901_353_nt",978,975
"Hs_JP201901_354_nt",192,189
"Hs_JP201901_355_nt",123,120
"Hs_JP201901_357_nt",390,387
"Hs_JP201901_359_nt",162,159
"Hs_JP201901_35_nt",837,834
"Hs_JP201901_360_nt",294,291
"Hs_JP201901_362_nt",132,129
"Hs_JP201901_363_nt",276,273
"Hs_JP201901_365_nt",267,264
"Hs_JP201901_366_nt",249,246
"Hs_JP201901_368_nt",267,264
"Hs_JP201901_369_nt",306,303
"Hs_JP201901_36_nt",162,159
"Hs_JP201901_371_nt",210,207
"Hs_JP201901_372_nt",438,435
"Hs_JP201901_373_nt",291,288
"Hs_JP201901_374_nt",318,315
"Hs_JP201901_375_nt",249,246
"Hs_JP201901_376_nt",300,297
"Hs_JP201901_379_nt",282,279
"Hs_JP201901_37_nt",297,294
"Hs_JP201901_380_nt",171,168
"Hs_JP201901_381_nt",471,468
"Hs_JP201901_382_nt",153,150
"Hs_JP201901_383_nt",204,201
"Hs_JP201901_385_nt",237,234
"Hs_JP201901_386_nt",201,198
"Hs_JP201901_387_nt",192,189
"Hs_JP201901_388_nt",327,324
"Hs_JP201901_391_nt",240,237
"Hs_JP201901_393_nt",150,147
"Hs_JP201901_395_nt",171,168
"Hs_JP201901_396_nt",186,183
"Hs_JP201901_397_nt",198,195
"Hs_JP201901_398_nt",246,243
"Hs_JP201901_399_nt",171,168
"Hs_JP201901_39_nt",141,138
"Hs_JP201901_3_nt",558,555
"Hs_JP201901_401_nt",279,276
"Hs_JP201901_402_nt",198,195
"Hs_JP201901_404_nt",171,168
"Hs_JP201901_405_nt",339,336
"Hs_JP201901_407_nt",171,168
"Hs_JP201901_408_nt",150,147
"Hs_JP201901_409_nt",186,183
"Hs_JP201901_40_nt",267,264
"Hs_JP201901_411_nt",279,276
"Hs_JP201901_412_nt",171,168
"Hs_JP201901_414_nt",186,183
"Hs_JP201901_415_nt",159,156
"Hs_JP201901_416_nt",417,414
"Hs_JP201901_417_nt",402,399
"Hs_JP201901_418_nt",210,207
"Hs_JP201901_419_nt",150,147
"Hs_JP201901_41_nt",210,207
"Hs_JP201901_420_nt",237,234
"Hs_JP201901_421_nt",381,378
"Hs_JP201901_423_nt",132,129
"Hs_JP201901_424_nt",237,234
"Hs_JP201901_425_nt",213,210
"Hs_JP201901_426_nt",216,213
"Hs_JP201901_427_nt",321,318
"Hs_JP201901_429_nt",402,399
"Hs_JP201901_42_nt",153,150
"Hs_JP201901_430_nt",144,141
"Hs_JP201901_432_nt",288,285
"Hs_JP201901_433_nt",345,342
"Hs_JP201901_434_nt",498,495
"Hs_JP201901_435_nt",186,183
"Hs_JP201901_437_nt",438,435
"Hs_JP201901_438_nt",174,171
"Hs_JP201901_439_nt",198,195
"Hs_JP201901_43_nt",201,198
"Hs_JP201901_440_nt",189,186
"Hs_JP201901_441_nt",792,789
"Hs_JP201901_442_nt",276,273
"Hs_JP201901_444_nt",198,195
"Hs_JP201901_445_nt",495,492
"Hs_JP201901_446_nt",144,141
"Hs_JP201901_448_nt",135,132
"Hs_JP201901_449_nt",228,225
"Hs_JP201901_450_nt",507,504
"Hs_JP201901_451_nt",249,246
"Hs_JP201901_452_nt",204,201
"Hs_JP201901_454_nt",294,291
"Hs_JP201901_455_nt",147,144
"Hs_JP201901_456_nt",237,234
"Hs_JP201901_458_nt",297,294
"Hs_JP201901_45_nt",135,132
"Hs_JP201901_461_nt",192,189
"Hs_JP201901_462_nt",201,198
"Hs_JP201901_463_nt",309,306
"Hs_JP201901_465_nt",201,198
"Hs_JP201901_466_nt",156,153
"Hs_JP201901_468_nt",204,201
"Hs_JP201901_46_nt",222,219
"Hs_JP201901_470_nt",156,153
"Hs_JP201901_471_nt",189,186
"Hs_JP201901_472_nt",453,450
"Hs_JP201901_473_nt",141,138
"Hs_JP201901_476_nt",186,183
"Hs_JP201901_478_nt",399,396
"Hs_JP201901_479_nt",204,201
"Hs_JP201901_47_nt",267,264
"Hs_JP201901_480_nt",228,225
"Hs_JP201901_483_nt",291,288
"Hs_JP201901_485_nt",204,201
"Hs_JP201901_486_nt",135,132
"Hs_JP201901_487_nt",144,141
"Hs_JP201901_488_nt",168,165
"Hs_JP201901_489_nt",411,408
"Hs_JP201901_48_nt",318,315
"Hs_JP201901_490_nt",129,126
"Hs_JP201901_494_nt",195,192
"Hs_JP201901_495_nt",252,249
"Hs_JP201901_496_nt",324,321
"Hs_JP201901_497_nt",162,159
"Hs_JP201901_499_nt",189,186
"Hs_JP201901_4_nt",234,231
"Hs_JP201901_500_nt",483,480
"Hs_JP201901_501_nt",612,609
"Hs_JP201901_502_nt",240,237
"Hs_JP201901_505_nt",129,126
"Hs_JP201901_506_nt",291,288
"Hs_JP201901_507_nt",264,261
"Hs_JP201901_508_nt",306,303
"Hs_JP201901_509_nt",237,234
"Hs_JP201901_50_nt",252,249
"Hs_JP201901_510_nt",138,135
"Hs_JP201901_511_nt",309,306
"Hs_JP201901_512_nt",363,360
"Hs_JP201901_516_nt",408,405
"Hs_JP201901_517_nt",498,495
"Hs_JP201901_518_nt",252,249
"Hs_JP201901_51_nt",225,222
"Hs_JP201901_520_nt",222,219
"Hs_JP201901_523_nt",129,126
"Hs_JP201901_524_nt",255,252
"Hs_JP201901_525_nt",276,273
"Hs_JP201901_526_nt",165,162
"Hs_JP201901_527_nt",465,462
"Hs_JP201901_529_nt",231,228
"Hs_JP201901_530_nt",129,126
